db_id,sensor_id,CO2,VOC,RH,TEM,PM25,ALM,TIME
183,98F4AB38C884,537,0,28.9,27.9,6,0,1638517752
297,98F4AB38C884,540,0,28.8,27.9,6,0,1638517803
410,98F4AB38C884,536,0,28.8,27.9,6,0,1638517854
641,98F4AB38C884,547,0,28.7,27.9,6,0,1638517955
755,98F4AB38C884,551,0,28.8,27.9,6,0,1638518006
869,98F4AB38C884,560,0,28.7,28,6,0,1638518057
983,98F4AB38C884,561,0,28.8,28,6,0,1638518108
1097,98F4AB38C884,564,0,28.9,27.9,6,0,1638518159
1211,98F4AB38C884,571,0,28.8,27.9,6,0,1638518210
1325,98F4AB38C884,561,0,28.7,28,6,0,1638518261
1441,98F4AB38C884,561,0,28.7,27.9,6,0,1638518313
1556,98F4AB38C884,553,0,28.6,28,6,0,1638518364
1670,98F4AB38C884,542,0,28.5,27.9,6,0,1638518415
1784,98F4AB38C884,551,0,28.6,27.9,6,0,1638518466
1898,98F4AB38C884,550,0,28.5,28,6,0,1638518517
2012,98F4AB38C884,549,0,28.4,28,6,0,1638518568
2126,98F4AB38C884,539,0,28.4,28,6,0,1638518619
2240,98F4AB38C884,549,0,28.4,27.9,6,0,1638518670
2354,98F4AB38C884,551,0,28.4,28,6,0,1638518721
2467,98F4AB38C884,565,0,28.5,28,6,0,1638518772
2580,98F4AB38C884,571,0,28.7,28,6,0,1638518823
2694,98F4AB38C884,571,0,28.8,28,6,0,1638518873
2808,98F4AB38C884,577,0,28.8,28,6,0,1638518924
2919,98F4AB38C884,585,0,28.8,28,6,0,1638518975
3033,98F4AB38C884,578,0,28.8,27.9,6,0,1638519026
3147,98F4AB38C884,574,0,28.9,28,5,0,1638519077
3261,98F4AB38C884,579,0,28.9,28,6,0,1638519128
3374,98F4AB38C884,577,0,28.9,28,6,0,1638519179
3488,98F4AB38C884,570,0,28.8,28,6,0,1638519230
3601,98F4AB38C884,566,0,28.7,28,6,0,1638519281
3715,98F4AB38C884,582,0,28.7,28,6,0,1638519332
3829,98F4AB38C884,569,0,28.7,28,5,0,1638519382
3941,98F4AB38C884,567,0,28.7,28,6,0,1638519433
4056,98F4AB38C884,569,0,28.7,28,6,0,1638519485
4170,98F4AB38C884,565,0,28.6,28,6,0,1638519536
4283,98F4AB38C884,558,0,28.5,28,6,0,1638519586
4397,98F4AB38C884,570,0,28.5,28,6,0,1638519637
4511,98F4AB38C884,551,0,28.4,28,6,0,1638519688
4625,98F4AB38C884,548,0,28.5,28,6,0,1638519739
4738,98F4AB38C884,552,0,28.4,28,6,0,1638519790
4852,98F4AB38C884,554,0,28.4,28,5,0,1638519841
4966,98F4AB38C884,552,0,28.4,28,6,0,1638519892
5079,98F4AB38C884,560,0,28.4,28,6,0,1638519943
5193,98F4AB38C884,543,0,28.3,28,6,0,1638519993
5307,98F4AB38C884,545,0,28.3,28,5,0,1638520044
5421,98F4AB38C884,559,0,28.5,28,6,0,1638520095
5532,98F4AB38C884,567,0,28.5,28,6,0,1638520146
5645,98F4AB38C884,558,0,28.5,28,5,0,1638520197
5759,98F4AB38C884,568,0,28.5,28,5,0,1638520248
5873,98F4AB38C884,563,0,28.5,28,5,0,1638520299
5983,98F4AB38C884,554,0,28.4,28,5,0,1638520350
6097,98F4AB38C884,556,0,28.4,28,6,0,1638520401
6211,98F4AB38C884,556,0,28.4,28,6,0,1638520452
6325,98F4AB38C884,543,0,28.3,28,6,0,1638520503
6439,98F4AB38C884,537,0,28.4,28,6,0,1638520554
6553,98F4AB38C884,542,0,28.3,28,5,0,1638520605
6664,98F4AB38C884,537,0,28.2,28,6,0,1638520656
6778,98F4AB38C884,534,0,28.2,28,6,0,1638520707
6892,98F4AB38C884,537,0,28.3,28,6,0,1638520758
7006,98F4AB38C884,544,0,28.3,28,6,0,1638520808
7120,98F4AB38C884,549,0,28.4,28,6,0,1638520859
7281,98F4AB38C884,565,0,28.5,28,6,0,1638520910
7446,98F4AB38C884,552,0,28.5,28,5,0,1638520961
7610,98F4AB38C884,547,0,28.4,28,5,0,1638521012
7775,98F4AB38C884,558,0,28.4,28,5,0,1638521063
7940,98F4AB38C884,560,0,28.4,28,6,0,1638521114
8105,98F4AB38C884,550,0,28.3,28,5,0,1638521165
8269,98F4AB38C884,551,0,28.3,28,6,0,1638521215
8430,98F4AB38C884,559,0,28.4,28,6,0,1638521266
8595,98F4AB38C884,552,0,28.4,28,5,0,1638521317
8752,98F4AB38C884,556,0,28.5,28,6,0,1638521368
8864,98F4AB38C884,544,0,28.3,28,6,0,1638521419
8978,98F4AB38C884,557,0,28.5,28,6,0,1638521470
9091,98F4AB38C884,559,0,28.5,28,6,0,1638521521
9204,98F4AB38C884,549,0,28.5,28,6,0,1638521572
9318,98F4AB38C884,552,0,28.5,28,6,0,1638521622
9442,98F4AB38C884,555,0,28.7,27.9,6,0,1638521673
9607,98F4AB38C884,564,0,28.6,28,6,0,1638521724
9772,98F4AB38C884,564,0,28.7,28,6,0,1638521775
9934,98F4AB38C884,563,0,28.7,28,6,0,1638521826
10098,98F4AB38C884,579,0,28.8,28,6,0,1638521877
10264,98F4AB38C884,582,0,28.8,28,6,0,1638521928
10436,98F4AB38C884,573,0,28.8,28,6,0,1638521979
10601,98F4AB38C884,558,0,28.8,28,5,0,1638522030
10741,98F4AB38C884,569,0,28.8,27.9,6,0,1638522081
10855,98F4AB38C884,593,0,28.9,27.9,6,0,1638522132
10967,98F4AB38C884,596,0,29,27.9,6,0,1638522183
11081,98F4AB38C884,588,0,29,27.9,6,0,1638522234
11196,98F4AB38C884,577,0,29,27.9,6,0,1638522285
11309,98F4AB38C884,566,0,29,27.9,6,0,1638522336
11423,98F4AB38C884,572,0,29.1,27.9,6,0,1638522386
11536,98F4AB38C884,588,0,29.2,27.9,6,0,1638522437
11650,98F4AB38C884,589,0,29.2,27.9,6,0,1638522488
11760,98F4AB38C884,589,0,29.2,27.9,6,0,1638522539
11874,98F4AB38C884,594,0,29.3,27.9,6,0,1638522590
11988,98F4AB38C884,578,0,29.2,27.9,6,0,1638522641
12102,98F4AB38C884,579,0,29.2,27.9,6,0,1638522692
12212,98F4AB38C884,581,0,29.4,27.9,6,0,1638522743
12326,98F4AB38C884,594,0,29.4,27.8,6,0,1638522793
12440,98F4AB38C884,598,0,29.5,27.9,6,0,1638522844
12554,98F4AB38C884,597,0,29.5,27.8,6,0,1638522895
12668,98F4AB38C884,579,0,29.4,27.8,6,0,1638522946
12782,98F4AB38C884,563,0,29.2,27.8,6,0,1638522997
12893,98F4AB38C884,568,0,29.2,27.8,6,0,1638523048
13007,98F4AB38C884,570,0,29.2,27.8,6,0,1638523099
13120,98F4AB38C884,591,0,29.3,27.8,6,0,1638523150
13320,98F4AB38C884,586,0,29.4,27.8,6,0,1638523201
13625,98F4AB38C884,598,0,29.4,27.8,6,0,1638523251
13923,98F4AB38C884,617,0,29.6,27.8,6,0,1638523302
14161,98F4AB38C884,662,0,29.7,27.7,6,0,1638523353
14372,98F4AB38C884,703,0,29.8,27.7,6,0,1638523404
14582,98F4AB38C884,695,0,29.9,27.7,6,0,1638523455
14793,98F4AB38C884,656,0,29.8,27.7,6,0,1638523506
15002,98F4AB38C884,665,0,29.8,27.7,6,0,1638523557
15213,98F4AB38C884,656,0,29.8,27.7,6,0,1638523608
15422,98F4AB38C884,652,0,29.9,27.7,6,0,1638523659
15633,98F4AB38C884,642,0,29.9,27.7,6,0,1638523709
15843,98F4AB38C884,636,0,29.9,27.7,6,0,1638523760
15959,98F4AB38C884,602,0,29.8,27.7,6,0,1638523812
16073,98F4AB38C884,600,0,29.8,27.7,6,0,1638523863
16207,98F4AB38C884,605,0,29.9,27.7,6,0,1638523913
16428,98F4AB38C884,589,0,29.9,27.7,6,0,1638523964
16647,98F4AB38C884,588,0,29.8,27.7,6,0,1638524015
16853,98F4AB38C884,578,0,29.9,27.7,6,0,1638524066
17067,98F4AB38C884,565,0,30,27.7,6,0,1638524117
17278,98F4AB38C884,587,0,30.7,27.7,6,0,1638524168
17490,98F4AB38C884,578,0,31.3,27.7,6,0,1638524219
17712,98F4AB38C884,556,0,31,27.7,6,0,1638524270
17922,98F4AB38C884,541,0,30.8,27.7,6,0,1638524321
18132,98F4AB38C884,540,0,30.7,27.7,6,0,1638524372
18341,98F4AB38C884,553,0,30.8,27.6,6,0,1638524423
18552,98F4AB38C884,557,0,30.8,27.7,6,0,1638524473
18762,98F4AB38C884,565,0,30.6,27.6,6,0,1638524524
18973,98F4AB38C884,555,0,30.5,27.7,6,0,1638524575
19184,98F4AB38C884,544,0,30.3,27.6,7,0,1638524626
19400,98F4AB38C884,539,0,30.2,27.6,6,0,1638524678
19611,98F4AB38C884,543,0,30.1,27.6,6,0,1638524729
19918,98F4AB38C884,547,0,30.1,27.6,6,0,1638524780
20223,98F4AB38C884,542,0,30.1,27.6,5,0,1638524831
20529,98F4AB38C884,543,0,30.1,27.6,5,0,1638524881
20700,98F4AB38C884,532,0,30,27.6,6,0,1638524932
20966,98F4AB38C884,529,0,29.8,27.6,6,0,1638524983
21183,98F4AB38C884,542,0,29.7,27.6,6,0,1638525034
21394,98F4AB38C884,544,0,29.5,27.6,6,0,1638525085
21604,98F4AB38C884,527,0,29.5,27.6,6,0,1638525136
21815,98F4AB38C884,534,0,29.4,27.6,6,0,1638525187
21953,98F4AB38C884,522,0,29.4,27.6,6,0,1638525239
22067,98F4AB38C884,527,0,29.4,27.6,6,0,1638525290
22307,98F4AB38C884,525,0,29.4,27.6,6,0,1638525341
22617,98F4AB38C884,515,0,29.3,27.6,6,0,1638525392
22924,98F4AB38C884,524,0,29.2,27.6,6,0,1638525443
23284,98F4AB38C884,510,0,29.3,27.6,6,0,1638525545
23397,98F4AB38C884,496,0,29.2,27.6,6,0,1638525596
23559,98F4AB38C884,512,0,29.1,27.6,6,0,1638525646
23683,98F4AB38C884,505,0,29.1,27.6,7,0,1638525698
23873,98F4AB38C884,506,0,29.1,27.6,6,0,1638525749
24182,98F4AB38C884,513,0,29.1,27.6,6,0,1638525801
24386,98F4AB38C884,516,0,29.1,27.6,6,0,1638525851
24501,98F4AB38C884,507,0,29.1,27.6,6,0,1638525902
24615,98F4AB38C884,516,0,29.1,27.6,6,0,1638525953
24741,98F4AB38C884,528,0,29.1,27.6,7,0,1638526004
24853,98F4AB38C884,535,0,29.2,27.6,6,0,1638526055
24966,98F4AB38C884,530,0,29.2,27.6,7,0,1638526106
25147,98F4AB38C884,522,0,29.2,27.6,7,0,1638526157
25397,98F4AB38C884,529,0,29.2,27.6,6,0,1638526207
25514,98F4AB38C884,517,0,29.2,27.6,7,0,1638526258
25637,98F4AB38C884,520,0,29.2,27.6,6,0,1638526309
25770,98F4AB38C884,529,0,29.2,27.6,6,0,1638526360
25940,98F4AB38C884,532,0,29.2,27.6,7,0,1638526411
26054,98F4AB38C884,520,0,29.3,27.6,6,0,1638526462
26168,98F4AB38C884,520,0,29.3,27.6,6,0,1638526513
26282,98F4AB38C884,529,0,29.1,27.6,6,0,1638526564
26396,98F4AB38C884,524,0,29.1,27.6,6,0,1638526615
26510,98F4AB38C884,506,0,29.1,27.5,6,0,1638526666
26622,98F4AB38C884,507,0,29.1,27.5,6,0,1638526717
26736,98F4AB38C884,505,0,29.1,27.6,6,0,1638526768
26849,98F4AB38C884,524,0,29,27.5,6,0,1638526819
26960,98F4AB38C884,528,0,29,27.6,6,0,1638526869
27074,98F4AB38C884,529,0,29.1,27.5,6,0,1638526920
27188,98F4AB38C884,518,0,29,27.5,6,0,1638526971
27302,98F4AB38C884,519,0,28.9,27.6,6,0,1638527022
27415,98F4AB38C884,539,0,28.9,27.5,6,0,1638527073
27529,98F4AB38C884,534,0,28.9,27.5,6,0,1638527124
27643,98F4AB38C884,510,0,28.9,27.5,6,0,1638527175
27756,98F4AB38C884,496,0,28.8,27.5,6,0,1638527225
27870,98F4AB38C884,486,0,28.8,27.5,6,0,1638527276
27984,98F4AB38C884,494,0,28.8,27.5,6,0,1638527327
28098,98F4AB38C884,500,0,28.8,27.5,6,0,1638527378
28211,98F4AB38C884,503,0,28.8,27.5,6,0,1638527429
28325,98F4AB38C884,491,0,28.7,27.5,7,0,1638527480
28439,98F4AB38C884,492,0,28.7,27.5,6,0,1638527531
28552,98F4AB38C884,498,0,28.7,27.5,6,0,1638527582
28666,98F4AB38C884,494,0,28.8,27.5,6,0,1638527633
28780,98F4AB38C884,496,0,28.8,27.5,6,0,1638527684
28895,98F4AB38C884,498,0,28.8,27.5,6,0,1638527735
29009,98F4AB38C884,494,0,28.8,27.5,6,0,1638527786
29122,98F4AB38C884,503,0,28.9,27.5,6,0,1638527836
29236,98F4AB38C884,494,0,28.9,27.5,6,0,1638527887
29350,98F4AB38C884,501,0,28.9,27.5,6,0,1638527938
29464,98F4AB38C884,512,0,28.9,27.5,6,0,1638527989
29578,98F4AB38C884,514,0,29,27.5,6,0,1638528040
29691,98F4AB38C884,511,0,29,27.5,6,0,1638528091
29805,98F4AB38C884,505,0,29,27.5,6,0,1638528142
29918,98F4AB38C884,501,0,28.9,27.5,6,0,1638528193
30032,98F4AB38C884,517,0,29,27.5,6,0,1638528244
30145,98F4AB38C884,524,0,29,27.5,6,0,1638528295
30259,98F4AB38C884,525,0,29,27.5,6,0,1638528345
30373,98F4AB38C884,518,0,29,27.5,7,0,1638528396
30483,98F4AB38C884,519,0,29.1,27.5,7,0,1638528447
30597,98F4AB38C884,515,0,29.1,27.5,7,0,1638528498
30708,98F4AB38C884,504,0,29.1,27.5,7,0,1638528549
30821,98F4AB38C884,515,0,29.1,27.5,7,0,1638528600
30935,98F4AB38C884,516,0,29.1,27.5,7,0,1638528651
31049,98F4AB38C884,512,0,29.1,27.5,7,0,1638528702
31163,98F4AB38C884,514,0,29.1,27.5,7,0,1638528753
31276,98F4AB38C884,502,0,29.1,27.5,7,0,1638528804
31390,98F4AB38C884,495,0,29.1,27.5,7,0,1638528855
31506,98F4AB38C884,498,0,29.1,27.5,7,0,1638528906
31614,98F4AB38C884,497,0,29.1,27.5,7,0,1638528957
31728,98F4AB38C884,509,0,29,27.5,6,0,1638529007
31841,98F4AB38C884,501,0,29,27.5,7,0,1638529058
31955,98F4AB38C884,499,0,29.1,27.5,7,0,1638529109
32069,98F4AB38C884,504,0,29,27.5,7,0,1638529160
32183,98F4AB38C884,492,0,29,27.4,7,0,1638529211
32297,98F4AB38C884,494,0,29,27.5,7,0,1638529262
32410,98F4AB38C884,491,0,29,27.5,7,0,1638529313
32523,98F4AB38C884,491,0,29,27.5,7,0,1638529363
32637,98F4AB38C884,486,0,29,27.5,7,0,1638529414
32748,98F4AB38C884,484,0,29,27.4,7,0,1638529465
32862,98F4AB38C884,487,0,29,27.5,7,0,1638529516
32976,98F4AB38C884,497,0,29,27.4,6,0,1638529567
33090,98F4AB38C884,490,0,29,27.4,6,0,1638529618
33204,98F4AB38C884,490,0,29,27.4,7,0,1638529669
33318,98F4AB38C884,494,0,29,27.4,7,0,1638529720
33430,98F4AB38C884,498,0,29.1,27.4,7,0,1638529771
33543,98F4AB38C884,495,0,29.1,27.4,7,0,1638529821
33657,98F4AB38C884,497,0,29.1,27.4,7,0,1638529872
33771,98F4AB38C884,488,0,29.1,27.4,7,0,1638529923
33895,98F4AB38C884,490,0,29.1,27.4,7,0,1638529979
34009,98F4AB38C884,486,0,29.1,27.4,7,0,1638530030
34123,98F4AB38C884,484,0,29.1,27.4,7,0,1638530081
34237,98F4AB38C884,485,0,29.1,27.4,7,0,1638530132
34351,98F4AB38C884,477,0,29.1,27.4,6,0,1638530183
34465,98F4AB38C884,483,0,29.2,27.4,7,0,1638530234
34579,98F4AB38C884,475,0,29.1,27.4,6,0,1638530285
34691,98F4AB38C884,471,0,29.1,27.4,6,0,1638530336
34802,98F4AB38C884,483,0,29.2,27.4,7,0,1638530386
34916,98F4AB38C884,476,0,29.2,27.4,7,0,1638530437
35027,98F4AB38C884,477,0,29.2,27.4,7,0,1638530488
35141,98F4AB38C884,478,0,29.2,27.4,6,0,1638530539
35255,98F4AB38C884,484,0,29.2,27.4,6,0,1638530590
35369,98F4AB38C884,473,0,29.2,27.4,7,0,1638530641
35483,98F4AB38C884,479,0,29.2,27.4,6,0,1638530692
35597,98F4AB38C884,470,0,29.2,27.4,6,0,1638530743
35710,98F4AB38C884,476,0,29.2,27.4,7,0,1638530794
35823,98F4AB38C884,478,0,29.2,27.4,7,0,1638530845
35937,98F4AB38C884,474,0,29.2,27.4,7,0,1638530895
36051,98F4AB38C884,475,0,29.3,27.4,7,0,1638530946
36165,98F4AB38C884,476,0,29.3,27.4,7,0,1638530997
36279,98F4AB38C884,478,0,29.2,27.4,6,0,1638531048
36393,98F4AB38C884,482,0,29.3,27.4,6,0,1638531099
36506,98F4AB38C884,478,0,29.3,27.4,6,0,1638531150
36619,98F4AB38C884,479,0,29.3,27.4,6,0,1638531201
36733,98F4AB38C884,488,0,29.3,27.4,6,0,1638531252
36848,98F4AB38C884,472,0,29.3,27.4,6,0,1638531303
36962,98F4AB38C884,473,0,29.3,27.4,6,0,1638531354
37075,98F4AB38C884,482,0,29.3,27.4,6,0,1638531405
37189,98F4AB38C884,478,0,29.3,27.4,6,0,1638531456
37299,98F4AB38C884,480,0,29.3,27.3,6,0,1638531506
37410,98F4AB38C884,475,0,29.4,27.4,6,0,1638531557
37524,98F4AB38C884,479,0,29.4,27.4,6,0,1638531608
37637,98F4AB38C884,479,0,29.4,27.4,6,0,1638531660
37751,98F4AB38C884,471,0,29.4,27.3,6,0,1638531711
37864,98F4AB38C884,487,0,29.4,27.4,6,0,1638531761
37978,98F4AB38C884,481,0,29.4,27.3,7,0,1638531812
38092,98F4AB38C884,483,0,29.5,27.3,6,0,1638531863
38257,98F4AB38C884,482,0,29.5,27.3,7,0,1638531914
38373,98F4AB38C884,474,0,29.5,27.3,7,0,1638531966
38483,98F4AB38C884,483,0,29.5,27.3,6,0,1638532017
38597,98F4AB38C884,477,0,29.5,27.3,7,0,1638532068
38710,98F4AB38C884,478,0,29.5,27.3,6,0,1638532119
38824,98F4AB38C884,480,0,29.6,27.3,6,0,1638532170
38937,98F4AB38C884,478,0,29.5,27.4,6,0,1638532221
39051,98F4AB38C884,479,0,29.6,27.3,6,0,1638532272
39165,98F4AB38C884,486,0,29.6,27.3,6,0,1638532322
39279,98F4AB38C884,479,0,29.6,27.3,6,0,1638532373
39393,98F4AB38C884,480,0,29.6,27.4,6,0,1638532424
39506,98F4AB38C884,482,0,29.6,27.3,6,0,1638532475
39621,98F4AB38C884,482,0,29.7,27.4,6,0,1638532526
39734,98F4AB38C884,486,0,29.7,27.3,6,0,1638532577
39848,98F4AB38C884,478,0,29.7,27.3,6,0,1638532628
39960,98F4AB38C884,479,0,29.7,27.3,6,0,1638532679
40074,98F4AB38C884,478,0,29.8,27.3,6,0,1638532730
40184,98F4AB38C884,483,0,29.8,27.3,6,0,1638532781
40299,98F4AB38C884,484,0,29.8,27.3,6,0,1638532832
40413,98F4AB38C884,484,0,29.8,27.4,6,0,1638532883
40527,98F4AB38C884,484,0,29.8,27.3,6,0,1638532934
40641,98F4AB38C884,487,0,29.8,27.3,6,0,1638532985
40756,98F4AB38C884,486,0,29.9,27.4,6,0,1638533037
40870,98F4AB38C884,479,0,29.9,27.3,6,0,1638533087
40983,98F4AB38C884,477,0,29.9,27.3,6,0,1638533138
41097,98F4AB38C884,478,0,29.9,27.3,6,0,1638533189
41213,98F4AB38C884,481,0,29.9,27.3,6,0,1638533241
41327,98F4AB38C884,484,0,29.9,27.3,6,0,1638533292
41441,98F4AB38C884,481,0,30,27.3,6,0,1638533343
41555,98F4AB38C884,482,0,30,27.3,6,0,1638533394
41669,98F4AB38C884,485,0,30,27.3,6,0,1638533445
41783,98F4AB38C884,479,0,30,27.3,6,0,1638533496
41897,98F4AB38C884,479,0,30,27.3,6,0,1638533547
42011,98F4AB38C884,475,0,30,27.3,6,0,1638533598
42125,98F4AB38C884,477,0,30,27.3,6,0,1638533649
42239,98F4AB38C884,480,0,30.1,27.3,6,0,1638533700
42353,98F4AB38C884,479,0,30.1,27.3,6,0,1638533751
42466,98F4AB38C884,473,0,30.1,27.3,6,0,1638533802
42579,98F4AB38C884,481,0,30.1,27.3,6,0,1638533852
42689,98F4AB38C884,475,0,30.1,27.3,6,0,1638533903
42803,98F4AB38C884,480,0,30.1,27.3,6,0,1638533954
42919,98F4AB38C884,469,0,30.1,27.3,6,0,1638534006
43035,98F4AB38C884,477,0,30.1,27.3,6,0,1638534058
43148,98F4AB38C884,475,0,30.1,27.3,6,0,1638534108
43261,98F4AB38C884,480,0,30.1,27.3,6,0,1638534159
43375,98F4AB38C884,478,0,30.1,27.3,6,0,1638534210
43489,98F4AB38C884,472,0,30.1,27.3,5,0,1638534261
43603,98F4AB38C884,474,0,30.1,27.3,6,0,1638534312
43717,98F4AB38C884,475,0,30.2,27.3,6,0,1638534363
43831,98F4AB38C884,478,0,30.1,27.3,6,0,1638534414
43945,98F4AB38C884,470,0,30.2,27.3,6,0,1638534465
44058,98F4AB38C884,476,0,30.2,27.3,6,0,1638534516
44171,98F4AB38C884,473,0,30.2,27.3,6,0,1638534566
44285,98F4AB38C884,476,0,30.1,27.3,6,0,1638534617
44399,98F4AB38C884,471,0,30.1,27.3,6,0,1638534668
44510,98F4AB38C884,471,0,30.1,27.3,6,0,1638534719
44624,98F4AB38C884,470,0,30.1,27.3,5,0,1638534770
44738,98F4AB38C884,466,0,30.1,27.3,6,0,1638534821
44852,98F4AB38C884,476,0,30.1,27.3,6,0,1638534872
44965,98F4AB38C884,466,0,30.1,27.3,6,0,1638534923
45078,98F4AB38C884,479,0,30.1,27.3,6,0,1638534974
45192,98F4AB38C884,475,0,30.1,27.3,6,0,1638535024
45306,98F4AB38C884,472,0,30.1,27.3,6,0,1638535075
45420,98F4AB38C884,469,0,30.1,27.3,6,0,1638535126
45534,98F4AB38C884,464,0,30.1,27.3,6,0,1638535177
45644,98F4AB38C884,477,0,30.1,27.3,6,0,1638535228
45758,98F4AB38C884,472,0,30.1,27.3,6,0,1638535279
45872,98F4AB38C884,469,0,30.1,27.3,6,0,1638535330
45986,98F4AB38C884,477,0,30.1,27.3,6,0,1638535381
46100,98F4AB38C884,477,0,30.1,27.3,6,0,1638535432
46214,98F4AB38C884,477,0,30.2,27.3,6,0,1638535483
46328,98F4AB38C884,486,0,30.2,27.3,6,0,1638535534
46442,98F4AB38C884,485,0,30.2,27.3,6,0,1638535585
46556,98F4AB38C884,479,0,30.2,27.3,6,0,1638535636
46669,98F4AB38C884,485,0,30.2,27.3,6,0,1638535687
46782,98F4AB38C884,487,0,30.2,27.3,6,0,1638535738
46895,98F4AB38C884,478,0,30.2,27.3,6,0,1638535788
47009,98F4AB38C884,486,0,30.2,27.3,6,0,1638535839
47123,98F4AB38C884,486,0,30.2,27.3,6,0,1638535890
47237,98F4AB38C884,480,0,30.2,27.3,5,0,1638535941
47351,98F4AB38C884,485,0,30.2,27.3,6,0,1638535992
47465,98F4AB38C884,479,0,30.2,27.3,6,0,1638536043
47579,98F4AB38C884,482,0,30.2,27.3,6,0,1638536094
47692,98F4AB38C884,482,0,30.2,27.3,6,0,1638536145
47806,98F4AB38C884,481,0,30.2,27.3,6,0,1638536196
47919,98F4AB38C884,485,0,30.2,27.3,6,0,1638536247
48033,98F4AB38C884,480,0,30.2,27.3,6,0,1638536297
48147,98F4AB38C884,486,0,30.2,27.3,6,0,1638536348
48261,98F4AB38C884,481,0,30.2,27.3,6,0,1638536399
48374,98F4AB38C884,480,0,30.2,27.3,6,0,1638536450
48488,98F4AB38C884,484,0,30.2,27.2,6,0,1638536501
48598,98F4AB38C884,480,0,30.2,27.2,6,0,1638536552
48714,98F4AB38C884,477,0,30.2,27.2,6,0,1638536604
48826,98F4AB38C884,480,0,30.2,27.2,6,0,1638536655
48936,98F4AB38C884,475,0,30.2,27.3,6,0,1638536706
49050,98F4AB38C884,485,0,30.1,27.3,6,0,1638536757
49164,98F4AB38C884,478,0,30.2,27.2,6,0,1638536808
49277,98F4AB38C884,488,0,30.2,27.2,6,0,1638536859
49391,98F4AB38C884,476,0,30.1,27.2,6,0,1638536909
49504,98F4AB38C884,479,0,30.1,27.3,6,0,1638536961
49617,98F4AB38C884,476,0,30.1,27.3,6,0,1638537012
49731,98F4AB38C884,482,0,30.1,27.3,6,0,1638537062
49845,98F4AB38C884,476,0,30,27.3,6,0,1638537114
49959,98F4AB38C884,476,0,30.1,27.2,6,0,1638537164
50072,98F4AB38C884,475,0,30,27.2,6,0,1638537215
50185,98F4AB38C884,486,0,30,27.2,6,0,1638537266
50300,98F4AB38C884,488,0,30,27.2,6,0,1638537317
50413,98F4AB38C884,480,0,30,27.2,6,0,1638537368
50527,98F4AB38C884,488,0,30,27.2,6,0,1638537419
50641,98F4AB38C884,480,0,30,27.2,6,0,1638537470
50756,98F4AB38C884,487,0,30,27.2,6,0,1638537523
50870,98F4AB38C884,490,0,30,27.2,6,0,1638537574
50983,98F4AB38C884,491,0,30,27.2,6,0,1638537625
51097,98F4AB38C884,485,0,30,27.2,6,0,1638537676
51323,98F4AB38C884,487,0,30,27.2,6,0,1638537778
51437,98F4AB38C884,488,0,30,27.2,6,0,1638537829
51551,98F4AB38C884,504,0,30,27.2,6,0,1638537880
51664,98F4AB38C884,493,0,30,27.2,6,0,1638537931
51780,98F4AB38C884,490,0,30.1,27.2,6,0,1638537982
51893,98F4AB38C884,502,0,30,27.2,6,0,1638538033
52006,98F4AB38C884,489,0,30.1,27.2,6,0,1638538084
52120,98F4AB38C884,484,0,30,27.2,6,0,1638538135
52347,98F4AB38C884,494,0,30,27.2,6,0,1638538237
52461,98F4AB38C884,490,0,30,27.2,6,0,1638538288
52588,98F4AB38C884,489,0,30,27.2,6,0,1638538345
52702,98F4AB38C884,491,0,30,27.2,6,0,1638538396
52928,98F4AB38C884,494,0,30,27.2,6,0,1638538499
53042,98F4AB38C884,499,0,30,27.2,6,0,1638538550
53156,98F4AB38C884,497,0,30,27.2,6,0,1638538601
53280,98F4AB38C884,491,0,30,27.2,6,0,1638538657
53394,98F4AB38C884,483,0,30,27.2,6,0,1638538708
53508,98F4AB38C884,491,0,30,27.2,6,0,1638538759
53622,98F4AB38C884,496,0,30,27.2,6,0,1638538810
53848,98F4AB38C884,494,0,30,27.2,6,0,1638538912
53962,98F4AB38C884,496,0,30,27.2,6,0,1638538963
54076,98F4AB38C884,500,0,30,27.2,6,0,1638539014
54301,98F4AB38C884,491,0,30,27.2,6,0,1638539115
54415,98F4AB38C884,484,0,30,27.2,6,0,1638539166
54529,98F4AB38C884,487,0,30,27.2,6,0,1638539217
54643,98F4AB38C884,488,0,30,27.2,6,0,1638539268
54757,98F4AB38C884,491,0,30,27.2,6,0,1638539319
54871,98F4AB38C884,492,0,30,27.2,6,0,1638539370
54983,98F4AB38C884,493,0,30,27.2,6,0,1638539421
55097,98F4AB38C884,495,0,30,27.2,6,0,1638539471
55213,98F4AB38C884,492,0,30,27.2,6,0,1638539523
55327,98F4AB38C884,497,0,30,27.2,6,0,1638539574
55441,98F4AB38C884,512,0,30.1,27.2,6,0,1638539625
55555,98F4AB38C884,515,0,30.3,27.2,6,0,1638539676
55669,98F4AB38C884,522,0,30.2,27.2,6,0,1638539727
55782,98F4AB38C884,507,0,30.2,27.2,6,0,1638539778
55893,98F4AB38C884,499,0,30.1,27.2,6,0,1638539828
56007,98F4AB38C884,499,0,30.1,27.2,6,0,1638539879
56121,98F4AB38C884,499,0,30.1,27.2,6,0,1638539930
56234,98F4AB38C884,501,0,30.1,27.2,6,0,1638539981
56348,98F4AB38C884,500,0,30.1,27.2,6,0,1638540032
56462,98F4AB38C884,497,0,30.1,27.2,6,0,1638540083
